country,AI_INDEX,LEGAL_WGI_SCORE,PQC,RES_INDEX,AI_OBSERVED,LEGAL_OBSERVED,PQC_OBSERVED,RES_OBSERVED,AI_IMPUTED,LEGAL_IMPUTED,PQC_IMPUTED,RES_IMPUTED,OBSERVED_COUNT,CONFIDENCE_SCORE,CONFIDENCE_TIER,AI_NORM,LEGAL_NORM,PQC_NORM,RES_NORM,QSSI_ENTROPY,QSSI_CRITIC,QSSI_PCA,QSSI_SCORE,RANK_ENTROPY,RANK_CRITIC,RANK_PCA
Iran (Islamic Republic of),0.5408427161205154,0.4672230367361789,0.615016992353441,0.354179974671984,True,False,False,False,False,True,True,True,1,0.25,D,0.568131739859707,0.4443531958935565,0.622668266608487,0.3559270285438891,0.5018291043950205,0.5073116343694963,0.5189493372179889,0.5093633586608353,78.0,82.0,79.0
Iraq,0.2574107896862957,0.219908672870074,0.2124044180118946,0.1826152129705428,True,True,True,True,False,False,False,False,4,1.0,A,0.2670540989032956,0.1646000565893834,0.2091196683756954,0.0565686633552333,0.1889053141593021,0.1818671194324995,0.1974675133436639,0.1894133156451551,186.0,190.0,184.0
Ireland,0.8259901416078436,0.875736521594103,0.7787807986406118,0.7233035359814183,True,True,True,True,False,False,False,False,4,1.0,A,0.8710316822571409,0.9064489999972132,0.7908803316243046,1.0,0.8946583595693951,0.8874897291234847,0.8790997199210545,0.8870826028713114,4.0,4.0,7.0
Israel,0.8330814494352046,0.7102983445158382,0.615016992353441,0.3721529253472198,True,True,False,True,False,False,True,False,3,0.75,B,0.8785644759646737,0.7193112669722883,0.622668266608487,0.3872875076912205,0.6965881491889034,0.6650440424211976,0.709447993019376,0.690360061543159,28.0,32.0,30.0
Italy,0.7930010538413984,0.6444358429294295,0.8937977909940527,0.4252730928791866,True,True,True,True,False,False,False,False,4,1.0,A,0.8359887820201048,0.6448099671157248,0.9090214901276316,0.4799753437783877,0.7258302780451499,0.732592174577761,0.7536056535519511,0.7373427020582872,25.0,23.0,25.0
Jamaica,0.4529910857618803,0.4980929489582634,0.4424384027187765,0.297716791509383,True,True,True,True,False,False,False,False,4,1.0,A,0.474810701699628,0.4792721335531899,0.4454019853823497,0.257406061666564,0.4249435657309249,0.4177127499682641,0.4399578478475296,0.4275380545155728,98.0,113.0,104.0
Japan,0.8297091768673535,0.8575007215242297,0.8318819031435853,0.5028744758535763,True,True,True,True,False,False,False,False,4,1.0,A,0.8749822547161219,0.8858213169240527,0.8454238027708082,0.6153797410054725,0.8175979738063355,0.8093940736734063,0.8361628968704784,0.82105164811674,12.0,13.0,14.0
Jordan,0.6523785054045246,0.5474503285051612,0.9468988954970264,0.3433287020041328,True,True,True,True,False,False,False,False,4,1.0,A,0.6866114494051824,0.5351034312595689,0.9635649612741356,0.3369929583196246,0.6185550390984608,0.6459262179084255,0.6637191547661495,0.6427334705910119,45.0,36.0,41.0
Kazakhstan,0.6431786189671082,0.477791166390182,0.7699660152931181,0.354179974671984,True,True,True,False,False,False,False,True,3,0.75,B,0.6768388026166171,0.4563074851675977,0.781826115413985,0.3559270285438891,0.5721143294548542,0.583759125935708,0.5987154425122246,0.5848629659675956,54.0,49.0,53.0
Kenya,0.6230120368442038,0.3828781232875737,0.4955395072217502,0.2175382202561744,True,True,True,True,False,False,False,False,4,1.0,A,0.6554167029678434,0.3489452545482623,0.4999454565288535,0.1175048035323823,0.4439662507761795,0.4264841807135499,0.4637480562999543,0.4447328292632279,94.0,107.0,95.0
Kiribati,0.1606657737509384,0.5066895171565442,0.615016992353441,0.4390000363121789,True,True,False,True,False,False,True,False,3,0.75,B,0.1642859967400838,0.488996263211965,0.622668266608487,0.5039270883230439,0.3842658742535376,0.4297343179332619,0.4054383983298776,0.4064795301722257,116.0,105.0,116.0
Kuwait,0.4451672017271014,0.5619613041168726,0.3539719626168224,0.5664796184894159,True,True,True,True,False,False,False,False,4,1.0,A,0.4664997235471563,0.5515177264840079,0.3545325624522744,0.7263625053460374,0.5249547870723033,0.5153717887226115,0.4980869237596162,0.5128044998515102,71.0,80.0,87.0
Kyrgyzstan,0.3000051028179664,0.4672230367361789,0.5929269328802039,0.354179974671984,True,False,True,False,False,True,False,True,2,0.5,C,0.3123002201754467,0.4443531958935565,0.5999781826115413,0.3559270285438891,0.3971423838102034,0.4246490461730263,0.4214786855343627,0.4144233718391975,112.0,110.0,109.0
Lao People's Democratic Republic,0.2653457711590519,0.4672230367361789,0.615016992353441,0.2329903592567963,True,False,False,True,False,True,True,False,2,0.5,C,0.2754830911234248,0.4443531958935565,0.622668266608487,0.144466791670388,0.3409231304719848,0.3704816069374094,0.3851883981977031,0.3655310452023658,137.0,139.0,127.0
Latvia,0.6839439135939636,0.7128040076102724,0.8672472387425658,0.354179974671984,True,True,True,False,False,False,False,True,3,0.75,B,0.7201420355782546,0.7221455832074993,0.8817497545543798,0.3559270285438891,0.6676907865010946,0.6781132644639474,0.7097913489852026,0.6851984666500816,34.0,31.0,29.0
Lebanon,0.3142402396745158,0.2330648139015806,0.1769328802039082,0.354179974671984,True,True,True,False,False,False,False,True,3,0.75,B,0.3274215986220496,0.1794818115232982,0.1726846296498309,0.3559270285438891,0.2746253195621591,0.2630066339245648,0.2548313079906701,0.2641544204924647,162.0,172.0,169.0
Lesotho,0.2730036145402973,0.3863100548279978,0.615016992353441,0.354179974671984,True,True,False,False,False,False,True,True,2,0.5,C,0.2836176913748687,0.3528273324320622,0.622668266608487,0.3559270285438891,0.3675567172497341,0.4028582374120647,0.3916824611697964,0.3873658052771984,122.0,119.0,123.0
Liberia,0.0504072981046679,0.2611678516452462,0.0972812234494477,0.1599226499175314,True,True,True,True,False,False,False,False,4,1.0,A,0.0471631229669578,0.2112709599976283,0.0908694229300752,0.0169730697722596,0.0863839141380782,0.0857215625458027,0.0978341049677703,0.0899798605505504,194.0,194.0,194.0
Libya,0.2584009785731744,0.1207095039707569,0.1858538657604078,0.3088199064908667,True,True,True,True,False,False,False,False,4,1.0,A,0.2681059343048796,0.0523895141763543,0.1818479328024435,0.2767795642226586,0.2055066660344676,0.2027525120977533,0.1905765151770148,0.1996118977697452,180.0,186.0,188.0
Liechtenstein,0.3973887009210851,0.883351736046467,0.615016992353441,0.354179974671984,True,True,False,False,False,False,True,True,2,0.5,C,0.4157466609261465,0.9150630574915718,0.622668266608487,0.3559270285438891,0.5532758845416478,0.5596937038609366,0.5915784947392159,0.5681826943806001,60.0,58.0,54.0
Lithuania,0.774994360523512,0.7764022725384304,0.9646346644010196,0.354179974671984,True,True,True,False,False,False,False,True,3,0.75,B,0.8168610400829838,0.7940856597555122,0.9817824806370676,0.3559270285438891,0.7383907545784856,0.7481106942711053,0.7876053375584458,0.7580355954693455,22.0,21.0,20.0
Luxembourg,0.762188958278292,0.937967768108498,0.7787807986406118,0.6912954714143279,True,True,True,True,False,False,False,False,4,1.0,A,0.8032584077049283,0.9768427543391134,0.7908803316243046,0.9441500586330682,0.8726350051183914,0.8688795895473413,0.8662694823889139,0.8692613590182156,7.0,7.0,9.0
Madagascar,0.1258502387956234,0.289553912480526,0.0707306711979609,0.354179974671984,True,True,True,False,False,False,False,True,3,0.75,B,0.1273029395917407,0.2433802540435174,0.0635976873568234,0.3559270285438891,0.193874396567382,0.1879423438954589,0.1744479732010221,0.1854215712212877,184.0,189.0,191.0
Malawi,0.1971199171180266,0.3713945544816081,0.615016992353441,0.2179637079453785,True,True,False,True,False,False,True,False,3,0.75,B,0.2030096776822058,0.3359554533346797,0.622668266608487,0.1182472246320583,0.2809279050030028,0.3200634232363084,0.326205055302319,0.3090654611805434,159.0,159.0,154.0
Malaysia,0.694076623688973,0.6343759533959803,0.7256796941376381,0.3700095659368269,True,True,True,True,False,False,False,False,4,1.0,A,0.7309055811332,0.6334305808397249,0.7363368604778008,0.3835476221649402,0.634453100729702,0.6314888704825022,0.6591924028199269,0.6417114580107103,42.0,41.0,43.0
Maldives,0.1996851448508534,0.4499312203774921,0.2743203058623619,0.4547381138887519,True,True,True,True,False,False,False,False,4,1.0,A,0.2057346096404082,0.4247933133416767,0.2727173557325188,0.5313880023697982,0.3375350845293668,0.3442689875356053,0.3244785276127778,0.3354275332259167,140.0,151.0,155.0
Mali,0.164000206501554,0.2540790397009392,0.0796516567544605,0.288416805030704,True,True,True,True,False,False,False,False,4,1.0,A,0.167828022365472,0.2032523501427214,0.072760990509436,0.2411787856168425,0.1772928045949761,0.1675227148358616,0.1649366360890481,0.1699173851732953,189.0,192.0,192.0
Malta,0.7284453468786497,0.6159298724988426,0.5751911639762107,0.4503893289071978,True,True,True,True,False,False,False,False,4,1.0,A,0.7674140092090799,0.6125650356357804,0.5817606632486091,0.5237999338776186,0.650140188161924,0.6304577531881543,0.6491989392088664,0.6432656268529815,38.0,42.0,44.0
Marshall Islands,0.07196940804226,0.5074425213986395,0.615016992353441,0.354179974671984,True,True,False,False,False,False,True,True,2,0.5,C,0.0700676322638654,0.4898480346066486,0.622668266608487,0.3559270285438891,0.3156037908226937,0.3673354221255696,0.3518868948183333,0.3449420359221989,151.0,140.0,144.0
Mauritania,0.2519152571237976,0.3001384654321052,0.159303313508921,0.354179974671984,True,True,True,False,False,False,False,True,3,0.75,B,0.2612164291653379,0.2553531207628101,0.1545761972291916,0.3559270285438891,0.263663324187818,0.2542506639048677,0.2472871591041963,0.2550670490656274,167.0,175.0,171.0
Mauritius,0.5849327554430694,0.6498424329697279,0.5486406117247239,0.3852061364022879,True,True,True,True,False,False,False,False,4,1.0,A,0.6149667072393992,0.6509257078800705,0.5544889276753572,0.4100636761954948,0.5704725226097112,0.5592623935743087,0.5830270419902186,0.5709206527247461,55.0,59.0,58.0
Mexico,0.500762320526709,0.3467610006428698,0.362786745964316,0.2448524026908713,True,True,True,True,False,False,False,False,4,1.0,A,0.5255560459151378,0.3080908606321857,0.363586778662594,0.1651645264208435,0.372129057281266,0.3546330947202454,0.3802795776455867,0.369013909882366,119.0,145.0,132.0
Micronesia (Federated States of),0.1304678909160848,0.4672230367361789,0.615016992353441,0.354179974671984,True,False,False,False,False,True,True,True,1,0.25,D,0.1322080743966885,0.4443531958935565,0.622668266608487,0.3559270285438891,0.3293866662059979,0.3765000236432448,0.3619435323054465,0.3559434073848964,143.0,134.0,140.0
Monaco,0.3630602395623732,0.8397839801049591,0.615016992353441,0.354179974671984,True,True,False,False,False,False,True,True,2,0.5,C,0.3792810012752637,0.8657807743821543,0.622668266608487,0.3559270285438891,0.5271532299822586,0.5384792545995316,0.5650943549900844,0.5435756131906249,70.0,67.0,63.0
Mongolia,0.427361966866255,0.433235355213235,0.4867247238742566,0.3697003596208008,True,True,True,True,False,False,False,False,4,1.0,A,0.4475859823323936,0.4059075494091425,0.4908912403185339,0.383008097052944,0.4305592367783763,0.435177995493147,0.4378044794744089,0.4345139039153107,96.0,103.0,105.0
Montenegro,0.4093138007105392,0.5286793346803573,0.7875955819881053,0.3333746476230859,True,True,True,True,False,False,False,False,4,1.0,A,0.4284141855693589,0.5138703562037621,0.799934547834624,0.3196244182012598,0.4825375651334098,0.5174986036056684,0.524218333884599,0.5080848342078924,87.0,78.0,76.0
Morocco,0.4340845645761779,0.4499010939512184,0.796516567544605,0.2001909856827422,True,True,True,True,False,False,False,False,4,1.0,A,0.4547271110156237,0.4247592354086593,0.8090978509872369,0.0872361182210958,0.4235948378483402,0.4553380534379773,0.4805425593010063,0.453158483529108,101.0,96.0,92.0
Mozambique,0.1701757940696429,0.2754857281360427,0.2743203058623619,0.354179974671984,True,True,True,False,False,False,False,True,3,0.75,B,0.1743880855168314,0.2274668284213415,0.2727173557325188,0.3559270285438891,0.2408423802548346,0.2530656033467835,0.2362030739565206,0.2433703525193796,173.0,177.0,176.0
Myanmar,0.1148774880758125,0.1413759290844218,0.3982582837723025,0.3698399394553571,True,True,True,True,False,False,False,False,4,1.0,A,0.1156470547269488,0.0757666331328272,0.4000218173884586,0.3832516458485807,0.2069842386256081,0.2432156510804167,0.2075106809846371,0.2192368568968873,179.0,181.0,180.0
Namibia,0.3713029329026881,0.5334794626326764,0.615016992353441,0.2090060451571411,True,True,False,True,False,False,True,False,3,0.75,B,0.3880368626817419,0.5193000888029168,0.622668266608487,0.1026172592382062,0.394302827487721,0.4101778795832324,0.4404171879772132,0.4149659650160556,113.0,115.0,101.0
Nauru,0.1213986273286956,0.5061455163677087,0.0972812234494477,0.354179974671984,True,True,True,False,False,False,False,True,3,0.75,B,0.1225741826878208,0.4883809090284001,0.0908694229300752,0.3559270285438891,0.2543456286199753,0.2446714080326074,0.2455187168987005,0.2481785845170944,170.0,180.0,172.0
Nepal,0.4195563972366614,0.356052234405786,0.615016992353441,0.4445753857549452,True,True,False,True,False,False,True,False,3,0.75,B,0.4392944587910452,0.3186007710658229,0.622668266608487,0.5136553534865306,0.4546853592079495,0.4789980582574027,0.459632850930832,0.4644387561320614,92.0,90.0,96.0
Netherlands,0.9102167307466248,0.905486435430314,0.8230671197960918,0.354179974671984,True,True,True,False,False,False,False,True,3,0.75,B,0.9605019938156892,0.9401010356477368,0.8363695865604887,0.3559270285438891,0.8075358499584439,0.7838827933686944,0.8447480047000185,0.8120555493423856,13.0,19.0,11.0
New Zealand,0.7427354269507555,0.9170317897565512,0.6460280373831776,0.4102926180501374,True,True,True,True,False,False,False,False,4,1.0,A,0.7825937514890532,0.9531607264261198,0.6545216537580452,0.4538363487417613,0.7332289162861614,0.7086836606104098,0.7546360241628084,0.7321828670197931,23.0,27.0,24.0
Nicaragua,0.1542887277258097,0.1964772709589441,0.1769328802039082,0.3890415032781305,True,True,True,True,False,False,False,False,4,1.0,A,0.1575119328663663,0.1380952950362483,0.1726846296498309,0.4167558963604315,0.21057416290457,0.2174930443950391,0.1905813799494863,0.2062161957496984,178.0,184.0,187.0
Niger,0.0923239782444772,0.3128209392553556,0.615016992353441,0.3540554781011742,True,True,False,True,False,False,True,False,3,0.75,B,0.0916894236275406,0.2696990803372332,0.622668266608487,0.355709798096683,0.2718562371382737,0.3278878618114223,0.3000077782735251,0.2999172924077403,165.0,158.0,162.0
Nigeria,0.5835579640472963,0.2750575090100442,0.5751911639762107,0.2713867808869889,True,True,True,True,False,False,False,False,4,1.0,A,0.6135063250042221,0.2269824423026564,0.5817606632486091,0.2114635915628467,0.4310619071295168,0.4315132772205194,0.4474271436192627,0.436667442656433,95.0,104.0,99.0
North Macedonia,0.3794552652239404,0.4750930531211059,0.8496176720475787,0.354179974671984,True,True,True,False,False,False,False,True,3,0.75,B,0.3966967374335193,0.4532554761964126,0.8636413221337406,0.3559270285438891,0.4731376887711466,0.5203065611906347,0.5162030298267692,0.5032157599295168,90.0,74.0,81.0
Norway,0.890230870661846,0.9247920136946012,0.796516567544605,0.7233035359814183,True,True,True,True,False,False,False,False,4,1.0,A,0.9392718674763172,0.9619388134504068,0.8090978509872369,1.0,0.9376218543698792,0.924264183497004,0.9229876320506772,0.9282912233058536,2.0,2.0,3.0
Oman,0.6513333733020896,0.6219728920815022,0.5751911639762107,0.435304029798536,True,True,True,True,False,False,False,False,4,1.0,A,0.6855012501702279,0.6194006826750315,0.5817606632486091,0.497478034002809,0.6137407795782832,0.6012012974482517,0.6180183822457471,0.6109868197574274,46.0,46.0,46.0
Pakistan,0.5032371872404733,0.2905122619104253,0.4689889549702634,0.1501952428715164,True,True,True,True,False,False,False,False,4,1.0,A,0.5281849912186396,0.2444643045506276,0.4726737209556016,0.0,0.3395641537984986,0.332209662525472,0.3674574038728265,0.3464104067322657,138.0,155.0,137.0
Palau,0.1577879901230943,0.620845503984753,0.615016992353441,0.354179974671984,True,True,False,False,False,False,True,True,2,0.5,C,0.1612290499918657,0.6181254216899862,0.622668266608487,0.3559270285438891,0.3821131550540496,0.4214278114593451,0.4194701579103438,0.4076703748079129,117.0,112.0,111.0
Panama,0.3780987882333529,0.4550758091891383,0.5751911639762107,0.3411463829258876,True,True,True,True,False,False,False,False,4,1.0,A,0.395255809809466,0.4306126877119674,0.5817606632486091,0.333185093201493,0.4190437023390919,0.4366759394309758,0.4403065440885326,0.4320087286195334,103.0,101.0,102.0
Papua New Guinea,0.2404834352674859,0.326978853742806,0.615016992353441,0.2943451605370392,True,True,False,True,False,False,True,False,3,0.75,B,0.2490728926215425,0.2857140054792625,0.622668266608487,0.2515230007985244,0.3156745445079773,0.3543049182749712,0.3470585205530118,0.3390126611119867,150.0,146.0,149.0
Paraguay,0.3500533788601133,0.3713850121089205,0.615016992353441,0.2345925387626072,True,True,False,True,False,False,True,False,3,0.75,B,0.36546436817485,0.3359446593449007,0.622668266608487,0.1472623881136307,0.3513829132789323,0.37553557784197,0.3886042576803741,0.3718409162670921,132.0,136.0,126.0
Peru,0.6705341359776238,0.4155681176337643,0.681393372982158,0.2685364944856179,True,True,True,True,False,False,False,False,4,1.0,A,0.7058974010331245,0.3859230038355364,0.6908476055416165,0.2064902096808566,0.5210291761785811,0.5195441776765358,0.5487096622238612,0.5297610053596593,74.0,76.0,69.0
Philippines,0.7182405901697629,0.438949807293756,0.5486406117247239,0.3266419423350331,True,True,True,True,False,False,False,False,4,1.0,A,0.7565739316105571,0.4123715326729473,0.5544889276753572,0.3078767164684536,0.5480527287007596,0.5283492284994293,0.5557021323580088,0.5440346965193992,61.0,71.0,66.0
Poland,0.8372766592295362,0.651838110314837,0.9380841121495328,0.354179974671984,True,True,True,False,False,False,False,True,3,0.75,B,0.8830208683128651,0.6531831465245753,0.9545107450638158,0.3559270285438891,0.726929013531198,0.7315129022701737,0.7668598740302393,0.7417672632772038,24.0,24.0,22.0
Portugal,0.7673731459526376,0.7015072825442665,0.8496176720475787,0.4112874191223301,True,True,True,True,False,False,False,False,4,1.0,A,0.8087653490537869,0.7093671329320342,0.8636413221337406,0.4555721482130873,0.7182050792099344,0.7204366534853075,0.7473596949645108,0.7286671425532509,26.0,25.0,26.0
Qatar,0.6568301168714523,0.6930377838391899,0.3893372982158029,0.4902462445082824,True,True,True,True,False,False,False,False,4,1.0,A,0.6913402063091022,0.6997867397270501,0.3908585142358459,0.5933451072423346,0.6262743546972336,0.5923488111374493,0.6099246513290502,0.6095159390545777,43.0,47.0,47.0
Republic of Korea,0.9183507486626918,0.4672230367361789,0.615016992353441,0.354179974671984,True,False,False,False,False,True,True,True,1,0.25,D,0.9691424139563434,0.4443531958935565,0.622668266608487,0.3559270285438891,0.6604606811129263,0.6276465837035354,0.6633805958379797,0.6504959535514804,37.0,44.0,42.0
Republic of Moldova,0.5928091606796755,0.4672230367361789,0.615016992353441,0.354179974671984,True,False,False,False,False,True,True,True,1,0.25,D,0.623333476423408,0.4443531958935565,0.622668266608487,0.3559270285438891,0.5236657762701341,0.5238765255348202,0.5388312426257815,0.528791181476912,72.0,73.0,72.0
Romania,0.6618152681024874,0.5630706906556661,0.9380841121495328,0.3381785657104029,True,True,True,True,False,False,False,False,4,1.0,A,0.6966357197374362,0.5527726247522593,0.9545107450638158,0.3280066352186566,0.6234054125606266,0.6481827319447919,0.6687847699827477,0.6467909714960554,44.0,35.0,39.0
Russian Federation,0.6604954199222706,0.2914157776347408,0.615016992353441,0.4404920315660318,True,True,False,True,False,False,True,False,3,0.75,B,0.6952337013356296,0.2454863291364086,0.622668266608487,0.5065304274681761,0.5370543456131468,0.5389094963252876,0.5310520978309182,0.5356719799231175,66.0,66.0,74.0
Rwanda,0.5764678672268,0.5707738424204216,0.6460280373831776,0.4160237011195762,True,True,True,True,False,False,False,False,4,1.0,A,0.6059748176976061,0.561486153780818,0.6545216537580452,0.4638363489831464,0.5725293338850157,0.5763653995973271,0.586261519390292,0.5783854176242116,53.0,52.0,57.0
Saint Kitts and Nevis,0.1288733266580864,0.4672230367361789,0.615016992353441,0.354179974671984,True,False,False,False,False,True,True,True,1,0.25,D,0.1305142368280299,0.4443531958935565,0.622668266608487,0.3559270285438891,0.3287166188941011,0.3759917382753708,0.3613334660210757,0.3553472743968492,144.0,135.0,141.0
Saint Lucia,0.2017192548333025,0.4672230367361789,0.615016992353441,0.354179974671984,True,False,False,False,False,True,True,True,1,0.25,D,0.2078953578760301,0.4443531958935565,0.622668266608487,0.3559270285438891,0.3593269991980561,0.399212200677522,0.3892036785324146,0.3825809594693309,129.0,123.0,125.0
Saint Vincent and the Grenadines,0.1408203738733197,0.4672230367361789,0.615016992353441,0.354179974671984,True,False,False,False,False,True,True,True,1,0.25,D,0.1432050752851157,0.4443531958935565,0.622668266608487,0.3559270285438891,0.3337368536268918,0.3797999945173777,0.3659043013870644,0.3598137165104447,142.0,130.0,139.0
Samoa,0.1674640510953324,0.6132492421239146,0.615016992353441,0.2420002829906095,True,True,False,True,False,False,True,False,3,0.75,B,0.1715075166696412,0.6095328026874902,0.622668266608487,0.1601879456689141,0.3423553617644116,0.3773527982893138,0.3945945127139715,0.371434224255899,135.0,133.0,122.0
San Marino,0.3385482993830599,0.7315062845905829,0.615016992353441,0.354179974671984,True,True,False,False,False,False,True,True,2,0.5,C,0.3532430131865609,0.7433009282331147,0.622668266608487,0.3559270285438891,0.487781453436379,0.5051374263705992,0.5225370052697557,0.5051519616922446,85.0,83.0,78.0
Sao Tome and Principe,0.0850128975548908,0.4672230367361789,0.615016992353441,0.354179974671984,True,False,False,False,False,True,True,True,1,0.25,D,0.0839231745865261,0.4443531958935565,0.622668266608487,0.3559270285438891,0.3102861527201489,0.3620107310942519,0.3445528509535548,0.3389499115893185,155.0,143.0,151.0
Saudi Arabia,0.8473691074935811,0.6354236916438878,0.7875955819881053,0.4748710573334173,True,True,True,True,False,False,False,False,4,1.0,A,0.8937416454428136,0.6346157447721356,0.799934547834624,0.5665173901080499,0.7479755081718896,0.739525405012418,0.7576338797629243,0.748378264315744,21.0,22.0,23.0
Senegal,0.4393420098712652,0.4862027587609999,0.3539719626168224,0.3666662555199322,True,True,True,True,False,False,False,False,4,1.0,A,0.4603118708089762,0.4658223768038851,0.3545325624522744,0.3777139770108061,0.4277408230200933,0.4148437603139322,0.4258876408398562,0.4228240747246272,97.0,114.0,108.0
Serbia,0.733904250630777,0.4595242202315567,0.8141461342395921,0.354179974671984,True,True,True,False,False,False,False,True,3,0.75,B,0.7732127697247906,0.4356445707557911,0.8272062834078759,0.3559270285438891,0.6123034261715485,0.6201579494344943,0.638485363280339,0.6236489129621273,47.0,45.0,45.0
Seychelles,0.2132804885327768,0.6577219598234414,0.615016992353441,0.3779320618281072,True,True,False,True,False,False,True,False,3,0.75,B,0.2201763630986063,0.6598387460841568,0.622668266608487,0.3973713549332969,0.4241796047386161,0.4574169130178539,0.4575590323332062,0.4463851833632254,99.0,93.0,97.0
Sierra Leone,0.143991187984131,0.2853842964313312,0.615016992353441,0.3788767527858566,True,True,False,True,False,False,True,False,3,0.75,B,0.1465732958113094,0.2386637338979798,0.622668266608487,0.3990197187226659,0.2954459736532614,0.3479270731773653,0.3171759977635696,0.3201830148647321,157.0,149.0,157.0
Singapore,0.8926495831531893,0.9467529926189896,0.8584324553950722,0.6450186156262884,True,True,True,True,False,False,False,False,4,1.0,A,0.9418411625455316,0.9867802852527344,0.8726955383440601,0.8634029182681577,0.9251434721613582,0.9150694427725078,0.927258483290662,0.9224904660748424,3.0,3.0,2.0
Slovakia,0.5020638543017402,0.4672230367361789,0.9380841121495328,0.354179974671984,True,False,True,False,False,True,False,True,2,0.5,C,0.5269386097058208,0.4443531958935565,0.9545107450638158,0.3559270285438891,0.5365025427945146,0.5811337850029364,0.5820392062574121,0.566558511351621,67.0,50.0,59.0
Slovenia,0.7389614484756891,0.6988159302417848,0.9027187765505524,0.354179974671984,True,True,True,False,False,False,False,True,3,0.75,B,0.7785848151967016,0.7063227717238013,0.9181847932802444,0.3559270285438891,0.692650020158545,0.7018153932381774,0.7351102518084566,0.709858555068393,30.0,29.0,27.0
Solomon Islands,0.1387496350804999,0.3921028065990511,0.615016992353441,0.5191449944200035,True,True,False,True,False,False,True,False,3,0.75,B,0.141005417827247,0.359379885497841,0.622668266608487,0.6437696958570021,0.3741430016108608,0.4281451962374277,0.3806947473458452,0.3943276483980446,118.0,106.0,131.0
Somalia,0.1498725340623882,0.4672230367361789,0.615016992353441,0.2619649703562118,True,False,False,True,False,True,True,False,2,0.5,C,0.1528207987837767,0.4443531958935565,0.622668266608487,0.1950237482661273,0.303192788317676,0.3453913023171077,0.3477893763369726,0.3321244889905854,156.0,150.0,148.0
South Africa,0.5727305175621046,0.4668883332338004,0.5044604927782498,0.354179974671984,True,True,True,False,False,False,False,True,3,0.75,B,0.6020047906275016,0.4439745912946858,0.5091087596814661,0.3559270285438891,0.4976968063917769,0.4879045944177651,0.5043796735076558,0.4966603581057326,79.0,87.0,84.0
South Sudan,0.0077494154071724,0.0743948159425676,0.615016992353441,0.354179974671984,True,True,False,False,False,False,True,True,2,0.5,C,0.0018494744576463,0.0,0.622668266608487,0.3559270285438891,0.1723482904148469,0.2447659637891743,0.1946190314121439,0.2039110952053884,191.0,179.0,185.0
Spain,0.8851748838237983,0.6889226499688639,0.9027187765505524,0.4507107159205246,True,True,True,True,False,False,False,False,4,1.0,A,0.9339011084053224,0.695131847868428,0.9181847932802444,0.5243607127342336,0.7873890413154795,0.785129630380856,0.810606731613058,0.7943751344364646,18.0,18.0,18.0
Sri Lanka,0.5075972266814739,0.4224388172360691,0.615016992353441,0.354179974671984,True,True,False,False,False,False,True,True,2,0.5,C,0.5328164750669422,0.393694892831039,0.622668266608487,0.3559270285438891,0.4758349117774889,0.4861555919681223,0.4925067747576838,0.484832426167765,88.0,88.0,90.0
State of Palestine,0.3183988206584764,0.4672230367361789,0.615016992353441,0.354179974671984,True,False,False,False,False,True,True,True,1,0.25,D,0.3318390817479939,0.4443531958935565,0.622668266608487,0.3559270285438891,0.4083565877155935,0.4364051301824626,0.4338442559365024,0.4262019912781862,106.0,102.0,107.0
Sudan,0.0598416387889014,0.098329870948969,0.615016992353441,0.1810731530476861,True,True,False,True,False,False,True,False,3,0.75,B,0.0571848204973782,0.0270744758726751,0.622668266608487,0.0538779678245703,0.1361861001271226,0.1970051117233128,0.1813766333408206,0.171522615063752,192.0,188.0,190.0
Suriname,0.0737471163521128,0.3785423411676922,0.615016992353441,0.1714482387703455,True,True,False,True,False,False,True,False,3,0.75,B,0.0719560159437587,0.3440407733025534,0.622668266608487,0.0370837347048362,0.2136790123765427,0.2636100880432832,0.2703094207385182,0.2491995070527814,177.0,171.0,165.0
Sweden,0.807195928866983,0.908237582907886,0.7610450297366185,0.5811283859477431,True,True,True,True,False,False,False,False,4,1.0,A,0.8510673920417107,0.943213035013678,0.7726628122613722,0.7519227138344498,0.8397323020970786,0.8269308904889919,0.8443216244646825,0.8369949390169178,8.0,10.0,12.0
Switzerland,0.7265760665428697,0.922336409910996,0.796516567544605,0.556696497294005,True,True,True,True,False,False,False,False,4,1.0,A,0.7654283524735692,0.9591611225123964,0.8090978509872369,0.7092922215741452,0.8061365523653087,0.8041381507312246,0.820636425446327,0.8103037095142867,14.0,14.0,15.0
Syrian Arab Republic,0.1358913768647058,0.0743948159425676,0.615016992353441,0.354179974671984,True,True,False,False,False,False,True,True,2,0.5,C,0.137969212091069,0.0,0.622668266608487,0.3559270285438891,0.2261944596018895,0.2856126613699308,0.2436450207419952,0.2518173805712719,175.0,165.0,173.0
Taiwan,0.7590376695795309,0.4672230367361789,0.615016992353441,0.354179974671984,True,False,False,False,False,True,True,True,1,0.25,D,0.7999109281907748,0.4443531958935565,0.622668266608487,0.3559270285438891,0.5935161852393908,0.5768637403011765,0.6024288105960688,0.5909362453788787,48.0,51.0,50.0
Tajikistan,0.304365142258967,0.273922688120869,0.1238317757009345,0.354179974671984,True,True,True,False,False,False,False,True,3,0.75,B,0.3169317040237492,0.225698773609371,0.118141158503327,0.3559270285438891,0.273068260246127,0.2553262235110818,0.2507647686187528,0.2597197507919872,164.0,174.0,170.0
