PQC_NORM,AI_NORM,LEGAL_NORM,RES_NORM
-0.03777270756649158,0.10358113115220521,-0.037757517726693314,-0.0005169098336046207
0.004243881523077959,0.005784123307909636,-0.020641757163426033,0.011134524949959696
0.04443776516205673,-0.009184711356766191,-0.01627706908192982,-0.01403552833206743
-0.0054539399518694475,0.0593643958324689,-0.02269685775406321,-0.017683525102283076
0.0030028326283305772,-0.0013856363987503797,0.0023950548421984015,-0.003598563399404071
0.0046946883942745685,0.006350612830619257,-0.01324749264251941,0.000571221834983616
-0.001020247362056402,0.0005295980775461324,-0.012190955339205407,0.004291293102174569
-0.009674623487282428,0.010428356716665045,-0.0029490949065247764,0.00011119002069556078
-0.004029004977827164,0.02907023680798987,-0.03095921390026457,0.001406249399630134
0.029693540786848858,0.014372025552475892,-0.06528837918069028,0.00441622645724703
-0.031340342368535626,-0.004963280285899347,0.03549042338045188,-0.016287526756033465
0.0017746380826361662,-0.009926137817321344,1.0247131104893149e-06,-0.0076009149019943476
0.002937434198241054,-0.008980884401758288,-0.030856589731780175,0.009126311576438747
-0.0024986073566175037,-0.010485707917156955,-0.019610713872737617,0.006566788659187536
-0.0023989911975145577,-0.02232145909242801,-0.005520861789463166,0.003956489133236582
0.00197304864360777,-0.009753860533805175,-0.02195262044990703,0.000765856898718171
0.012362659316205605,-0.10710633565150568,0.056483569540637595,-0.0035134358215334243
0.001380292210618658,-0.010818725647909583,-0.02339205738990806,0.0018083047419773712
-0.023823510917153432,-0.01240645162169508,-0.009581131540005177,0.0071348744296434
0.01192542215477753,-0.11731445192320628,0.04951255251601217,0.0025819938041980505
0.011797823121944754,-0.09284277376490176,0.04234062505930089,-0.01063309953177496
0.011396889926750213,-0.09782800188652277,0.015894656304408766,0.015630519020515037
0.00057027127316228,-0.013684977740613422,0.0013384552185526988,-0.024460404734783295
0.00440558497819859,-0.005240610406914836,-0.05287993614279133,0.0024055354316186678
0.013614295843452202,-0.0937235277986008,0.0211575304015202,0.003014273264569287
-0.016376307217754616,-0.05743292871172641,0.03553831062987832,-0.006322027897207829
0.008805113797317427,0.010085981038708657,-0.06500081945529594,-0.010301788662790348
-0.00019009041841176673,-0.033838369565901076,0.018038145198004264,-0.027051122969125464
-0.04052712044648815,-0.012509477818544716,0.012221366475438644,-0.010466620302524049
0.010148565870072365,-0.12469147286254932,0.033794670788524786,0.011061446807843803
0.01008008052289246,-0.11512181219392344,0.05497948292353731,-0.015434040964646647
0.01231489742437739,-0.1058615386396069,0.023334450896550802,0.002437720053018684
-0.020868491254142012,0.004447093003951706,-0.017474896826083046,-0.020563391185209882
0.007471006025496986,-0.06072633244715777,-0.014286031435864027,-0.003387043751288083
0.012200141184781438,-0.0929300470193292,-4.852657917896268e-06,0.003007514491595154
0.010770062504119377,-0.12646690506771843,0.03305451667134526,0.00332306916027672
0.010503202933680159,-0.11917809944114172,0.027078654582169636,-0.0031596853827203265
-0.04433694183065257,-0.05240949406826022,0.02900500952959484,-0.0011894269729331853
0.014807877342552156,-0.09148149169063582,-0.01575136877004011,0.003300008606656563
0.011321657906621197,-0.09212376913416899,0.01204680765074602,-0.01216024099305336
0.011015984584869706,-0.12070706124526448,0.019057814076211304,0.0014606336485362013
0.012353092349130342,-0.09262189930807894,-0.009678574736081419,-0.0017866770247404065
0.012520881597056268,-0.09753375105776615,0.013419978779705154,-0.00915124921646954
-0.0523480851104229,-0.02937159412501696,-0.0018599243204251348,-0.0013177241234065581
0.023000083344686863,-0.09791466509455833,-0.0377151221906916,0.008111511346590577
0.010330075705249044,-0.1261545816986307,0.032955095438656275,-0.007362849390304203
0.011621765205955715,-0.1341509741128958,0.024765844562840457,0.0011556440741392416
0.009181749341998223,-0.11531397165862228,0.004404340681607074,0.006200699362793699
0.011297409181164115,-0.12744419183468503,0.017837406990789305,0.0011420650944016372
0.008755730638371111,-0.11904964392035021,0.04129047712017934,-0.021535114311136798
0.02288239008974329,-0.08998019109447547,-0.03810909866159894,0.0017660081118237225
-0.0583425958801881,-0.01823427196460325,0.003348903702873442,-0.012861184986878164
0.02671445356616206,-0.09414958121546163,-0.04874862257605834,0.0042434878727847175
0.00998918771066903,-0.11272645007127179,0.009710085068673222,-0.0033537823092644275
0.008236667978458692,-0.008302514861865683,-0.08329715039929039,-0.013882481888234197
-0.05318320001391406,-0.01859749155845668,-0.029142212915386587,-0.0009047037789296273
0.011016710861657075,-0.13510554990958454,0.015881841941087174,0.0005730196470881657
-0.05097220588014127,-0.016052669649996368,-0.032709637768521024,-0.008489896702311166
0.009740130087554175,-0.12327506157980622,0.02362269494358016,-0.015163360565093428
-0.04358307192932979,-0.0047296746548496065,-0.04013331770428725,-0.018161403864689687
-0.08552973667254443,-0.015544130891706571,-0.0022247155023151807,-0.0020103199196673444
0.022066406623158917,-0.07230374302470323,-0.05964073638595253,-0.015773414284904207
0.01517141950980418,-0.09875237550367671,-0.028603801505741645,-0.012305489836531156
-0.030748805322147493,-0.08448340744222112,-0.004086873710481254,-0.002547017761839719
0.012668971920661956,-0.12513850749709388,-0.023708096764996626,0.0032986024504119468
-0.022959734665443723,-0.012244350432672448,-0.0631771258437795,-0.022408705541503114
0.021468748539884154,-0.12129299696048437,-0.0481458436039843,-0.0031290951505434407
0.007748057849095785,-0.11353167169485905,-0.008428512014560291,-0.021049580587927046
0.017270619378142907,-0.11580709585818023,-0.043378301052787185,-0.009187594302571093
-0.08393198441465251,-0.12953469871335577,0.03688074179169801,0.009156861747003081
0.020604675097928123,-0.12492577773004822,-0.06606218659056948,0.003832261342759592
-0.057765478191701566,-0.07584578556275946,-0.026425700074239222,-0.001660407098257294
0.00892243550999633,-0.13255201323461435,-0.010101396902864736,-0.019084231029423568
-0.07325900919887307,-0.11432726824410791,0.011384638752261748,0.0038690775787986018
0.01659033420150621,-0.1263840426303351,-0.04427364677600718,-0.014647394355943668
-0.06688727933016476,-0.10460866275425831,-0.011843777326103146,0.003097514338779358
-0.06344972231417738,-0.10279419259886252,-0.03624929354170733,0.005448918769370106
0.017819888905670975,-0.13567412591904957,-0.08230831612633521,0.004686467410182913
0.012384637902222016,-0.13179741241727397,-0.091069366910043,0.00468836891143679
0.016016424382311097,-0.1402124540912351,-0.08531014671498562,0.0041753188911900704
0.015865050845356343,-0.13927474036200554,-0.08929717255518263,0.004726744559978557
-0.07832583823546135,-0.13220004688138548,0.012552122668794165,-0.0016013249339135777
-0.06555658077863737,-0.11365507798150815,-0.03536171322855193,0.000316600648318897
0.013127944150038465,-0.1319358541981077,-0.08550319355436384,-0.015588389878066482
-0.05538006630977078,-0.11507406633630968,-0.03985590872303736,-0.007373710430883603
0.013171854479611516,-0.14523800150958088,-0.09256042811917227,0.003920440423666296
-0.05464872082653588,-0.12507457575109804,-0.05220011397230834,0.0028371461670579105
-0.06504197652345817,-0.11187878521749883,-0.06242577115355187,0.004149338486236567
-0.0716204519598446,-0.11488541400768772,-0.038772560584430134,-0.001254488105800165
-0.09930334863088185,-0.1435024250005937,0.025448200913828753,-0.0024870273331472985
-0.07203229464318527,-0.11673130087565445,-0.04155410283856557,0.00034533966599135176
-0.01871715051317,-0.13118556241900836,-0.08601693266235733,0.005708426705413273
-0.07787847047940946,-0.11424946361839244,-0.056070013210455134,0.0028454738043659166
0.011146970315584134,-0.14819049091084147,-0.09785815986200662,0.0031087369182112266
0.010039447131238713,-0.13488518900743113,-0.09466332286021967,-0.014507694539756713
-0.05979258421097337,-0.13511133813377818,-0.06813650246552856,0.00800601923402718
-0.06234394248057165,-0.1313376702005135,-0.0529911958795708,0.0009689043990365156
-0.05943297715577905,-0.1369174396885486,-0.06877121464119548,0.006390578473751965
-0.05561402850158822,-0.12622022863199284,-0.07753645938393981,0.004356164312122199
-0.06472822645499209,-0.1252559048282644,-0.06873472732291748,-0.014814390652666837
0.012101114948603485,-0.14464794395020353,-0.09615678411258012,-0.024777856861033506
-0.05425993459946285,-0.12580786208671235,-0.06791497540983528,-0.017771102730557632
-0.06195163432232999,-0.14093146900362094,-0.06483963938843404,-0.006437671881396727
-0.0711554588100163,-0.12591539139771896,-0.0705522003795565,-0.014432041167850022
-0.0995449991591952,-0.13791914464136815,-0.054850740302295316,0.001710947084228049
-0.09756139034443903,-0.13999187480063294,-0.0763694522955171,-0.012638306843890713
-0.11138533691575259,-0.15762353478699215,-0.08082714624065111,-0.004866291523722201
-0.10545940940321949,-0.16448220772513164,-0.0779929201578699,-0.016385869959042343
-0.11098806033727095,-0.17116428059115943,-0.09380943989976138,-0.010126558849864119
