value,state,timestamp
0.21123061944962274,reconstructed_core,2026-06-06T13:36:31.373031
0.7311738960431399,reconstructed_core,2026-06-06T13:36:31.373031
0.9865595567368551,reconstructed_core,2026-06-06T13:36:31.373031
