value,state,timestamp
0.008615997481928983,reconstructed_core,2026-06-06T13:36:31.367844
0.22497542681469274,reconstructed_core,2026-06-06T13:36:31.367844
0.13315327957591472,reconstructed_core,2026-06-06T13:36:31.367844
