value,state,timestamp
0.6233635264750487,reconstructed_core,2026-06-06T13:36:31.372328
0.14340841288222927,reconstructed_core,2026-06-06T13:36:31.372328
0.4241939418805222,reconstructed_core,2026-06-06T13:36:31.372328
