value,state,timestamp
0.025377626227649053,reconstructed_core,2026-06-06T13:36:31.385954
0.997368122034284,reconstructed_core,2026-06-06T13:36:31.385954
0.5034449619478654,reconstructed_core,2026-06-06T13:36:31.385954
